id,date,nday,h,m,foF2,h'Es,comp_1,comp_2
ak0028jvqcwp,2002-06-26,9.0,9,30,6.2,106.25,0.5771828122428329,0.07842361500982654
ak0028jvqcwp,2002-06-26,9.0,10,0,5.95,115.0,0.6877575280995663,-0.06835501686615392
ak0028jvqcwp,2002-06-26,9.0,10,30,5.85,115.0,0.6767990310987925,0.18762227657561356
ak0028jvqcwp,2002-06-26,9.0,11,0,5.75,106.58333333333331,0.6214565052956417,0.05926841254695409
ak0028jvqcwp,2002-06-26,9.0,11,30,5.55,100.0,0.6192248495420601,0.25900509820449535
ak0028jvqcwp,2002-06-26,9.0,12,0,5.85,105.0,0.572543889971437,0.09058338142478353
ak0028jvqcwp,2002-06-26,9.0,12,30,6.175,100.0,0.4931352829094712,0.3147609972390018
ak0028jvqcwp,2002-06-26,9.0,13,0,6.25,100.0,0.43090685199764983,0.11838115800019977
ak0028jvqcwp,2002-06-26,9.0,13,30,6.35,100.0,0.31090882483012117,0.2901588693208381
ak0028jvqcwp,2002-06-26,9.0,14,0,6.15,90.0,0.24614219618423253,0.0842403623614322
ak0028jvqcwp,2002-06-26,9.0,14,30,6.15,90.0,0.14228095400989807,0.23839805955838722
ak0028jvqcwp,2002-06-26,9.0,15,0,6.95,90.0,-0.05139790695531282,0.10318504247188665
ak0028jvqcwp,2002-06-26,9.0,15,30,5.85,120.0,0.011234352250851473,0.17331553398963578
ak0028jvqcwp,2002-06-26,9.0,16,0,6.85,87.0,-0.19861150566288321,0.047026633628782066
ak0028jvqcwp,2002-06-26,9.0,16,30,5.91,85.0,-0.312831332314128,0.23566194560798603
ak0028jvqcwp,2002-06-26,9.0,17,0,5.55,94.0,-0.3363616625994592,-0.039126242817924796
ak0028jvqcwp,2002-06-26,9.0,17,30,5.35,90.0,-0.356483599421181,0.18262783905262556
ak0028jvqcwp,2002-06-26,9.0,18,0,5.604,85.0,-0.34193521416624606,-0.01485529775046495
ak0028jvqcwp,2002-06-26,9.0,18,30,5.95,95.0,-0.3466799215046069,0.17371494224660902
ak0028jvqcwp,2002-06-26,9.0,19,0,5.65,104.0,-0.4451655645096693,-0.06848147016848528
ak0028jvqcwp,2002-06-26,9.0,19,30,5.407,107.0,-0.4705069098075241,0.13913805720570702
ak0028jvqcwp,2002-06-26,9.0,20,0,5.55,99.0,-0.5530520966978608,0.0013756016885963468
ak0028jvqcwp,2002-06-26,9.0,20,30,5.6129999999999995,101.0,-0.5511927377750485,0.19520159025639794
ak0028jvqcwp,2002-06-26,9.0,21,0,5.925,99.0,-0.5836955080559748,0.002184758047630247
ak0028jvqcwp,2002-06-26,9.0,21,30,6.013,96.0,-0.6162570438223353,0.20234776268783866
ak0028jvqcwp,2002-06-26,9.0,22,0,4.85,91.0,-0.6045037938044606,-0.060971925711168426
ak0028jvqcwp,2002-06-26,9.0,22,30,6.025,96.0,-0.640683252544661,0.2037424950724748
ak0028jvqcwp,2002-06-26,9.0,23,0,6.104,93.0,-0.5947718300445859,0.02078368578407532
ak0028jvqcwp,2002-06-26,9.0,23,30,6.41,73.0,-0.7037220459176928,0.24364105373164277
ak0028jvqcwp,2002-06-27,8.0,0,0,6.1,101.0,-0.28312089459426915,-0.5527679481496037
ak0028jvqcwp,2002-06-27,8.0,0,30,6.15,97.0,-0.20577899691884227,-0.35543069056926263
ak0028jvqcwp,2002-06-27,8.0,1,0,6.25,95.0,-0.21675978339257937,-0.565720709259073
ak0028jvqcwp,2002-06-27,8.0,1,30,6.05,92.0,-0.18528505126587153,-0.3778894367395684
ak0028jvqcwp,2002-06-27,8.0,2,0,5.95,95.0,-0.18354691011869997,-0.5777926387533071
ak0028jvqcwp,2002-06-27,8.0,2,30,6.025,93.0,-0.19999461070849425,-0.3709247398438161
ak0028jvqcwp,2002-06-27,8.0,3,0,6.35,93.0,-0.12032855695654994,-0.5797952393130297
ak0028jvqcwp,2002-06-27,8.0,3,30,6.25,95.0,-0.058807894479979146,-0.39445578261826686
ak0028jvqcwp,2002-06-27,8.0,4,0,6.15,95.0,-0.03133789315829684,-0.5630751228017701
ak0028jvqcwp,2002-06-27,8.0,4,30,6.25,90.0,0.026923131104030325,-0.33473427677363177
ak0028jvqcwp,2002-06-27,8.0,5,0,6.45,100.0,0.11472240680716643,-0.49994002535594195
ak0028jvqcwp,2002-06-27,8.0,5,30,6.35,105.0,0.20915167276784571,-0.2887329730135571
ak0028jvqcwp,2002-06-27,8.0,6,0,6.35,120.0,0.2990683989321866,-0.4378900097371555
ak0028jvqcwp,2002-06-27,8.0,6,30,6.65,122.0,0.3722370952852383,-0.19072746557042128
ak0028jvqcwp,2002-06-27,8.0,7,0,6.45,115.0,0.41965599560264627,-0.3382874422402078
ak0028jvqcwp,2002-06-27,8.0,7,30,6.425,130.0,0.5060813958783675,-0.11217021342259358
ak0028jvqcwp,2002-06-27,8.0,8,0,6.85,115.0,0.5214976699764418,-0.24322334355203243
ak0028jvqcwp,2002-06-27,8.0,8,30,6.55,152.0,0.6465267102190965,-0.043600935063468335
ak0028jvqcwp,2002-06-27,8.0,9,0,6.55,110.0,0.5862207140170019,-0.1473326448412368
ak0028jvqcwp,2002-06-27,8.0,9,30,6.1,106.25,0.5794398806154543,0.12469845085474
ak0028jvqcwp,2002-06-27,8.0,10,0,5.95,113.15384615384615,0.636319768993346,-0.030170724682446633
ak0028jvqcwp,2002-06-27,8.0,10,30,5.65,145.0,0.7273314419947139,0.1866527631446076
ak0028jvqcwp,2002-06-27,8.0,11,0,5.325,100.0,0.5739448385039376,0.040152612697278635
ak0028jvqcwp,2002-06-27,8.0,11,30,5.75,107.92307692307692,0.5962489054807267,0.2949691154451689
ak0028jvqcwp,2002-06-27,8.0,12,0,5.425,155.0,0.6802840866936238,0.10864102848200635
ak0028jvqcwp,2002-06-27,8.0,12,30,5.85,130.0,0.5529138356139129,0.3308803067490175
ak0028jvqcwp,2002-06-27,8.0,13,0,5.95,95.0,0.42807056811167216,0.15422979431756845
ak0028jvqcwp,2002-06-27,8.0,13,30,5.888,130.0,0.3803603927138869,0.30060630405913097
ak0028jvqcwp,2002-06-27,8.0,14,0,6.05,100.0,0.2701789958632036,0.1272791219778669
ak0028jvqcwp,2002-06-27,8.0,14,30,6.45,100.0,0.10838958103326589,0.23070418130261736
ak0028jvqcwp,2002-06-27,8.0,15,0,5.35,165.0,0.1551935119884509,-0.02679773990502227
ak0028jvqcwp,2002-06-27,8.0,15,30,6.15,112.0,-0.005966089467742156,0.24976338104960716
ak0028jvqcwp,2002-06-27,8.0,16,0,6.55,95.0,-0.12906890929312148,0.023159537260780128
ak0028jvqcwp,2002-06-27,8.0,16,30,6.25,88.0,-0.29821860931223176,0.20088512875590964
ak0028jvqcwp,2002-06-27,8.0,17,0,4.925,100.0,-0.2316385926938035,-0.06127298999707657
ak0028jvqcwp,2002-06-27,8.0,17,30,6.75,99.0,-0.3889744862386818,0.18841292734037035
ak0028jvqcwp,2002-06-27,8.0,18,0,6.284307692307693,93.6153846153846,-0.3680053634682042,0.008031512023527204
ak0028jvqcwp,2002-06-27,8.0,18,30,6.220230769230772,93.92307692307692,-0.40085265581413965,0.20695682363099976
ak0028jvqcwp,2002-06-27,8.0,19,0,6.336615384615384,94.76923076923076,-0.46261469191885435,0.021565708377690045
ak0028jvqcwp,2002-06-27,8.0,19,15,6.85,100.0,-0.4859502014415887,0.11640985581776252
ak0028jvqcwp,2002-06-27,8.0,19,30,6.334647276089924,98.87499151175624,-0.4585862511391614,0.21394899213512325
ak0028jvqcwp,2002-06-27,8.0,19,45,6.342147276089923,100.37499151175624,-0.45441880799279083,0.3218913841502872
ak0028jvqcwp,2002-06-28,7.0,2,0,4.95,110.0,-0.09379071688743312,-0.6464556551757874
ak0028jvqcwp,2002-06-28,7.0,3,0,6.25,97.0,-0.16318136187579405,-0.5534397417219514
ak0028jvqcwp,2002-06-28,7.0,3,30,6.25,90.0,-0.04404324359445482,-0.34781371029757174
ak0028jvqcwp,2002-06-28,7.0,4,0,7.25,105.0,-0.007339453955937842,-0.4904402899422944
ak0028jvqcwp,2002-06-28,7.0,4,30,6.45,110.0,0.054637424254112485,-0.3095649637020639
ak0028jvqcwp,2002-06-28,7.0,5,0,6.45,100.0,0.12206712098056145,-0.4713905268131201
ak0028jvqcwp,2002-06-28,7.0,5,30,6.45,105.0,0.20358570815772972,-0.2484295706958797
ak0028jvqcwp,2002-06-28,7.0,6,0,6.05,107.5,0.28419613567044155,-0.41556138209267135
ak0028jvqcwp,2002-06-28,7.0,6,30,6.15,120.0,0.39009738975218916,-0.1739631650955005
ak0028jvqcwp,2002-06-28,7.0,7,0,6.125,110.0,0.415996350074239,-0.32251024341297635
ak0028jvqcwp,2002-06-28,7.0,7,30,6.55,103.0,0.39684403764238935,-0.045427251898895585
ak0028jvqcwp,2002-06-28,7.0,8,0,6.15,105.0,0.5148881644569611,-0.22229345090862168
ak0028jvqcwp,2002-06-28,7.0,8,30,7.95,75.0,0.45039514050894,0.101780936060547
ak0028jvqcwp,2002-06-28,7.0,9,0,6.25,79.0,0.5179874641440178,-0.09209915114058574
ak0028jvqcwp,2002-06-28,7.0,9,30,6.25,110.0,0.6481684158560573,0.13116140482517444
ak0028jvqcwp,2002-06-28,7.0,10,0,6.25,95.0,0.5962397239239379,0.007286081202278523
ak0028jvqcwp,2002-06-28,7.0,10,30,6.55,100.0,0.5955550073527229,0.2657385395954509
ak0028jvqcwp,2002-06-28,7.0,11,0,6.75,90.0,0.5711003930457518,0.14765311790746408
ak0028jvqcwp,2002-06-28,7.0,11,30,6.65,104.0,0.5569006898377112,0.34898584583009207
ak0028jvqcwp,2002-06-28,7.0,12,0,6.95,100.8181818181818,0.46535491791516154,0.19238227226877647
ak0028jvqcwp,2002-06-28,7.0,12,30,6.95,100.6153846153846,0.3925120705516136,0.38954204337540155
ak0028jvqcwp,2002-06-28,7.0,13,0,6.85,95.0,0.34271561905316716,0.19215994312011264
ak0028jvqcwp,2002-06-28,7.0,13,30,6.85,83.0,0.23354902656343313,0.3874798628635269
ak0028jvqcwp,2002-06-28,7.0,14,0,6.65,102.0,0.22230181466247434,0.13590886416942558
ak0028jvqcwp,2002-06-28,7.0,14,30,6.95,90.0,0.13980122365321565,0.3234126884213541
ak0028jvqcwp,2002-06-28,7.0,15,0,6.65,93.0,0.01844371492094369,0.1002014785172864
ak0028jvqcwp,2002-06-28,7.0,15,30,6.55,80.0,-0.17689314166926107,0.2697564856737899
ak0028jvqcwp,2002-06-28,7.0,16,0,6.45,96.0,-0.22345320950323813,0.05965884101562929
ak0028jvqcwp,2002-06-28,7.0,16,30,6.75,90.0,-0.27468625213655135,0.226148892306873
ak0028jvqcwp,2002-06-28,7.0,17,0,6.65,95.0,-0.3399134769882025,0.031133323312764725
ak0028jvqcwp,2002-06-28,7.0,17,30,6.91,108.0,-0.42884562810775284,0.24709244921659987
ak0028jvqcwp,2002-06-28,7.0,18,0,7.05,95.0,-0.3662398160686949,0.03720991485085783
ak0028jvqcwp,2002-06-28,7.0,18,30,4.95,90.0,-0.4146954864047584,0.18091456916130322
ak0028jvqcwp,2002-06-28,7.0,19,0,7.75,90.0,-0.48157574311939455,0.08604851327357473
ak0028jvqcwp,2002-06-28,7.0,19,30,7.95,74.0,-0.6095228096760857,0.28989459270882606
ak0028jvqcwp,2002-06-28,7.0,20,0,7.95,77.0,-0.6730789069477146,0.12542933208279858
ak0028jvqcwp,2002-06-28,7.0,20,30,8.05,85.0,-0.5903728117326852,0.2756939728033932
ak0028jvqcwp,2002-06-28,7.0,21,0,7.65,95.0,-0.5850883354557789,0.08251700995341543
ak0028jvqcwp,2002-06-28,7.0,21,30,7.45,90.0,-0.5795944775504575,0.27161830867327097
ak0028jvqcwp,2002-06-28,7.0,22,0,7.05,90.0,-0.5468940621180975,0.077277500240525
ak0028jvqcwp,2002-06-28,7.0,22,30,7.05,95.0,-0.6563876749164405,0.2942727853668779
ak0028jvqcwp,2002-06-28,7.0,23,0,6.75,85.0,-0.5947648577255004,0.08065657066546147
ak0028jvqcwp,2002-06-28,7.0,23,30,6.65,107.5,-0.4902327673251156,0.2428149072899307
ak0028jvqcwp,2002-06-29,6.0,0,0,6.55,105.0,-0.19382785138305203,-0.49287234971350524
ak0028jvqcwp,2002-06-29,6.0,0,30,6.65,95.0,-0.17795139136555913,-0.2893510893729991
ak0028jvqcwp,2002-06-29,6.0,1,0,6.55,90.0,-0.19246471063100548,-0.4938460827140711
ak0028jvqcwp,2002-06-29,6.0,1,30,6.45,92.0,-0.21936833882913442,-0.3052018376712667
ak0028jvqcwp,2002-06-29,6.0,2,0,6.35,80.0,-0.13895400536435654,-0.5054266590967851
ak0028jvqcwp,2002-06-29,6.0,2,30,6.35,90.0,-0.1110442410833261,-0.3058293966680666
ak0028jvqcwp,2002-06-29,6.0,3,0,6.45,95.0,-0.09406333576609682,-0.5120298058462004
ak0028jvqcwp,2002-06-29,6.0,3,30,6.25,108.0,-0.04672696068441626,-0.3393410132768234
ak0028jvqcwp,2002-06-29,6.0,4,0,7.001,95.0,-0.046731701247893255,-0.46642426415577654
ak0028jvqcwp,2002-06-29,6.0,4,30,6.55,113.0,0.03506712640087543,-0.2922343183909358
ak0028jvqcwp,2002-06-29,6.0,5,0,6.65,100.0,0.029924331907279323,-0.44450421174828186
ak0028jvqcwp,2002-06-29,6.0,5,30,6.45,115.0,0.1852347507158487,-0.22719228191511162
ak0028jvqcwp,2002-06-29,6.0,6,0,6.55,117.5,0.2728530258560768,-0.37728299776706936
ak0028jvqcwp,2002-06-29,6.0,6,30,6.45,127.0,0.2886106244164197,-0.14987791140030998
ak0028jvqcwp,2002-06-29,6.0,7,0,6.35,120.0,0.4421837282991341,-0.28633577255486975
ak0028jvqcwp,2002-06-29,6.0,7,30,7.25,120.0,0.4887922227964231,-0.017132861061831817
ak0028jvqcwp,2002-06-29,6.0,8,0,6.05,115.0,0.5344497942867938,-0.19100400190223832
ak0028jvqcwp,2002-06-29,6.0,8,30,5.95,115.0,0.5747466970575607,0.03697648116635562
ak0028jvqcwp,2002-06-29,6.0,9,0,6.2,115.0,0.5263362499414574,-0.0659330872416252
ak0028jvqcwp,2002-06-29,6.0,9,30,6.25,105.0,0.6301248090722597,0.17763105828916104
ak0028jvqcwp,2002-06-29,6.0,10,0,6.287999999999999,110.0,0.634456547780507,0.04516662864117404
ak0028jvqcwp,2002-06-29,6.0,10,30,5.9,89.0,0.5711680141758979,0.2969789206995502
ak0028jvqcwp,2002-06-29,6.0,11,0,5.65,115.0,0.6241387068489226,0.13370164303527685
ak0028jvqcwp,2002-06-29,6.0,11,30,5.55,110.0,0.5780556906940962,0.3995738867907241
ak0028jvqcwp,2002-06-29,6.0,12,0,5.75,100.0,0.5018519731728287,0.226575720610251
ak0028jvqcwp,2002-06-29,6.0,12,30,6.194,92.0,0.47897389332074586,0.43916480629971877
ak0028jvqcwp,2002-06-29,6.0,13,0,6.75,95.0,0.40002586212580843,0.2391159199838036
ak0028jvqcwp,2002-06-29,6.0,13,30,7.05,95.0,0.2985731861683987,0.4055945144480148
ak0028jvqcwp,2002-06-29,6.0,14,0,7.15,100.0,0.22856223383491125,0.20148865439281075
ak0028jvqcwp,2002-06-29,6.0,14,30,7.65,90.0,0.10833141156873145,0.3710873670821046
ak0028jvqcwp,2002-06-29,6.0,15,0,7.35,95.0,0.04343802493864939,0.13873596080972378
ak0028jvqcwp,2002-06-29,6.0,15,30,7.301,110.0,-0.07351242597348434,0.28624472676473495
ak0028jvqcwp,2002-06-29,6.0,16,0,7.25,103.0,-0.1654093711249537,0.09763977013840146
ak0028jvqcwp,2002-06-29,6.0,16,30,7.25,95.0,-0.24241756650802224,0.28184581413492854
ak0028jvqcwp,2002-06-29,6.0,17,0,7.35,90.0,-0.27038467244393716,0.06247232529651127
ak0028jvqcwp,2002-06-29,6.0,17,30,7.65,95.0,-0.34881259699481587,0.2734920444546674
ak0028jvqcwp,2002-06-29,6.0,18,0,7.45,85.0,-0.4082289958346073,0.08234566052548763
ak0028jvqcwp,2002-06-29,6.0,18,30,7.25,90.0,-0.397964171478136,0.28136696645216236
ak0028jvqcwp,2002-06-29,6.0,19,0,7.45,92.0,-0.5403141728169839,0.1129366842734292
ak0028jvqcwp,2002-06-29,6.0,19,30,7.25,90.0,-0.5041570483404639,0.3063693821439786
ak0028jvqcwp,2002-06-29,6.0,20,0,7.25,110.0,-0.4837190242707568,0.09791213162335258
ak0028jvqcwp,2002-06-29,6.0,20,30,7.25,105.0,-0.522221250179223,0.3030782509461028
ak0028jvqcwp,2002-06-29,6.0,21,0,6.95,105.0,-0.5287915548275854,0.11375395097158852
ak0028jvqcwp,2002-06-29,6.0,21,30,7.05,103.0,-0.5683260935465239,0.2960984380220131
ak0028jvqcwp,2002-06-29,6.0,22,0,6.95,100.0,-0.5641235626258368,0.10265254466571454
ak0028jvqcwp,2002-06-29,6.0,22,30,6.75,100.0,-0.565022233069659,0.32063165085752576
ak0028jvqcwp,2002-06-29,6.0,23,0,6.65,108.0,-0.575764223205326,0.11456403886765701
ak0028jvqcwp,2002-06-29,6.0,23,30,6.55,90.0,-0.5504665764329687,0.3400251231218322
ak0028jvqcwp,2002-06-30,5.0,0,0,6.55,85.0,-0.22040161759035903,-0.43527678693664057
ak0028jvqcwp,2002-06-30,5.0,0,30,6.75,90.0,-0.21089696771613617,-0.24141523192251516
ak0028jvqcwp,2002-06-30,5.0,1,0,6.75,102.0,-0.2319845299266416,-0.4385440431486395
ak0028jvqcwp,2002-06-30,5.0,1,30,6.95,110.0,-0.17775334650694552,-0.2539515179969365
ak0028jvqcwp,2002-06-30,5.0,2,0,7.05,115.0,-0.1498273736692357,-0.45813235397984065
ak0028jvqcwp,2002-06-30,5.0,2,30,7.15,116.0,-0.1521148287690811,-0.27161699189046956
ak0028jvqcwp,2002-06-30,5.0,3,0,7.15,115.0,-0.10274379117047576,-0.47919236262368764
ak0028jvqcwp,2002-06-30,5.0,3,30,6.85,130.0,-0.007346776604638627,-0.302901285070928
ak0028jvqcwp,2002-06-30,5.0,4,0,6.85,90.0,-0.06481159259971765,-0.4618778265455018
ak0028jvqcwp,2002-06-30,5.0,4,30,6.604,87.0,-0.07948349676367863,-0.17455489163595045
ak0028jvqcwp,2002-06-30,5.0,5,0,7.2,99.0,-0.02410151589577775,-0.2980504564870806
ak0028jvqcwp,2002-06-30,5.0,5,30,5.65,115.0,0.19768469230499178,-0.1515989629781787
ak0028jvqcwp,2002-06-30,5.0,6,0,5.65,116.14285714285714,0.27913334761168573,-0.33817396568877944
ak0028jvqcwp,2002-06-30,5.0,6,30,5.65,115.0,0.3813287434058175,-0.1221646752832039
ak0028jvqcwp,2002-06-30,5.0,7,0,5.65,140.0,0.49292060265577314,-0.2752613399158343
ak0028jvqcwp,2002-06-30,5.0,7,30,5.6,90.0,0.38190947390021895,-0.007181803400610488
ak0028jvqcwp,2002-06-30,5.0,8,0,5.1,135.0,0.34592722478883786,-0.21980274997575885
ak0028jvqcwp,2002-06-30,5.0,8,30,6.193846153846152,100.0,0.5069288161730401,0.1329015768857065
ak0028jvqcwp,2002-06-30,5.0,9,0,5.4,92.0,0.35488354991950427,-0.019756766845909504
ak0028jvqcwp,2002-06-30,5.0,9,30,5.778461538461538,95.0,0.4238635157019331,0.2429887773101946
ak0028jvqcwp,2002-06-30,5.0,10,0,5.434461538461538,105.0,0.6009251859965185,0.09138619190312629
ak0028jvqcwp,2002-06-30,5.0,10,30,5.68,103.58333333333331,0.6404693455433069,0.35856748256703774
ak0028jvqcwp,2002-06-30,5.0,11,0,5.61,110.0,0.48395163733033003,0.19021472349203342
ak0028jvqcwp,2002-06-30,5.0,11,30,5.9,92.0,0.4590136740745419,0.44986672323977706
ak0028jvqcwp,2002-06-30,5.0,12,0,5.71,95.0,0.4429495246248703,0.270493340041874
ak0028jvqcwp,2002-06-30,5.0,12,30,5.9,91.0,0.3077078826649729,0.5043650585936181
ak0028jvqcwp,2002-06-30,5.0,13,0,6.2,93.0,0.2767026161392027,0.30645051060159506
ak0028jvqcwp,2002-06-30,5.0,13,30,6.0,93.0,0.2394824475804109,0.4688361800826729
ak0028jvqcwp,2002-06-30,5.0,14,0,6.0,90.0,0.154900751541729,0.26004249291481024
ak0028jvqcwp,2002-06-30,5.0,14,30,5.6,90.0,-0.12759224131309946,0.2419759564706072
ak0028jvqcwp,2002-06-30,5.0,15,0,5.7,90.0,-0.11957114241999131,0.13314208064683025
ak0028jvqcwp,2002-06-30,5.0,15,30,5.925,90.0,-0.09948374352094345,0.3406084203017356
ak0028jvqcwp,2002-06-30,5.0,16,0,5.95,90.0,-0.19430338454122326,0.10820105311930718
ak0028jvqcwp,2002-06-30,5.0,16,30,5.95,85.0,-0.23719510954657705,0.3208463483770923
ak0028jvqcwp,2002-06-30,5.0,17,0,5.95,90.0,-0.2954001005775181,0.09738630263379053
ak0028jvqcwp,2002-06-30,5.0,17,30,6.013,90.0,-0.3251967874465015,0.3192444530885805
ak0028jvqcwp,2002-06-30,5.0,18,0,5.202000000000001,90.0,-0.3868729982795469,0.01782914263269187
ak0028jvqcwp,2002-06-30,5.0,18,30,5.602,95.0,-0.39259351567557893,0.24945291923074353
ak0028jvqcwp,2002-06-30,5.0,19,0,5.625,86.0,-0.5074652818560903,0.08515205805385072
ak0028jvqcwp,2002-06-30,5.0,19,30,6.15,89.0,-0.532577844735309,0.3509535101179258
ak0028jvqcwp,2002-06-30,5.0,20,0,6.101,80.0,-0.4951862241430734,0.16421949530464347
ak0028jvqcwp,2002-06-30,5.0,20,30,6.013,101.0,-0.51214746560128,0.33992861786624656
ak0028jvqcwp,2002-06-30,5.0,21,0,6.107,97.0,-0.5996321705533796,0.15365149317261836
ak0028jvqcwp,2002-06-30,5.0,21,30,6.0070000000000014,90.0,-0.5660336856561115,0.3030742961101304
ak0028jvqcwp,2002-06-30,5.0,22,0,5.801,80.0,-0.5604832670820098,0.14885351579472392
ak0028jvqcwp,2002-06-30,5.0,22,30,5.85,94.0,-0.6339131856068538,0.33779418998123306
ak0028jvqcwp,2002-06-30,5.0,23,0,5.7070000000000025,95.0,-0.63143595726048,0.17725651009242943
ak0028jvqcwp,2002-06-30,5.0,23,30,5.912999999999999,86.0,-0.5627262044756981,0.3708617360999692
ak0028jvqcwp,2002-07-01,4.0,0,0,6.15,85.0,-0.16727838748119037,-0.4120172650892548
ak0028jvqcwp,2002-07-01,4.0,0,30,8.003,80.0,-0.31368640168047884,-0.2841088788563335
ak0028jvqcwp,2002-07-01,4.0,1,0,6.35,105.0,-0.1503636419777833,-0.4088946683091096
ak0028jvqcwp,2002-07-01,4.0,1,30,6.45,95.0,-0.20118682534585897,-0.22036235052495154
ak0028jvqcwp,2002-07-01,4.0,2,0,6.35,108.0,-0.16577189948704787,-0.39598966330815816
ak0028jvqcwp,2002-07-01,4.0,2,30,6.15,95.0,-0.12393565278620153,-0.2556530036099317
ak0028jvqcwp,2002-07-01,4.0,3,0,5.75,90.0,-0.08461769308393165,-0.41126689289001306
ak0028jvqcwp,2002-07-01,4.0,3,30,5.65,85.0,-0.029264291506207473,-0.19858750367522857
ak0028jvqcwp,2002-07-01,4.0,4,0,6.013,103.78571428571428,-0.00868821933772836,-0.3735835599911989
ak0028jvqcwp,2002-07-01,4.0,4,30,6.1,120.0,-0.026575912025280597,-0.20027123652532353
ak0028jvqcwp,2002-07-01,4.0,5,0,5.25,111.0,0.11081500690498125,-0.35198891726595166
ak0028jvqcwp,2002-07-01,4.0,5,30,4.9,115.0,0.1559551801341504,-0.1084333095192229
ak0028jvqcwp,2002-07-01,4.0,6,0,5.3,110.0,0.2154784522991428,-0.21137619116058226
ak0028jvqcwp,2002-07-01,4.0,6,30,5.7,95.0,0.2613475032135557,0.04501130874347996
ak0028jvqcwp,2002-07-01,4.0,7,0,5.3,101.0,0.33820483046740946,-0.13387009198695932
ak0028jvqcwp,2002-07-01,4.0,7,30,5.301,90.0,0.47259391507527965,0.1427085214413113
ak0028jvqcwp,2002-07-01,4.0,8,0,4.8,95.0,0.5190206246515148,0.03260603535620662
ak0028jvqcwp,2002-07-01,4.0,8,30,4.91,104.0,0.48901412346982553,0.13736204598795973
ak0028jvqcwp,2002-07-01,4.0,9,0,6.077692307692307,115.0,0.6274902392812375,0.02074249181655055
ak0028jvqcwp,2002-07-01,4.0,9,30,6.3,85.0,0.38952435222001325,0.3734390551067143
ak0028jvqcwp,2002-07-01,4.0,10,0,4.11,130.0,0.662636133826002,0.07892676774635052
ak0028jvqcwp,2002-07-01,4.0,10,30,5.68,74.0,0.5494872502801408,0.4142170106764212
ak0028jvqcwp,2002-07-01,4.0,11,0,5.680384615384615,88.0,0.5272938429588256,0.24982261184031185
ak0028jvqcwp,2002-07-01,4.0,11,30,5.5,93.0,0.5329555678517873,0.6811692279180341
ak0028jvqcwp,2002-07-01,4.0,12,0,5.809230769230767,90.0,0.5360102487160417,0.32047158185374924
ak0028jvqcwp,2002-07-01,4.0,12,30,4.9,95.0,0.4410088935663719,0.5869540216564052
ak0028jvqcwp,2002-07-01,4.0,13,0,4.8,90.0,0.2842704033463356,0.4445048955565982
ak0028jvqcwp,2002-07-01,4.0,13,30,4.81,94.0,0.17699957441936448,0.4837854495485677
ak0028jvqcwp,2002-07-01,4.0,14,0,6.308333333333333,86.0,0.14995844965353483,0.29511680798428347
ak0028jvqcwp,2002-07-01,4.0,14,30,5.125,90.0,0.22994637058049935,0.510779746674042
ak0028jvqcwp,2002-07-01,4.0,15,0,5.35,90.0,0.14221485144073648,0.2930193669308001
ak0028jvqcwp,2002-07-01,4.0,15,30,5.45,85.0,-0.02839476402649463,0.45244011975469045
ak0028jvqcwp,2002-07-01,4.0,16,0,5.65,95.0,-0.12417873570880499,0.22068221202283683
ak0028jvqcwp,2002-07-01,4.0,16,30,5.75,98.0,-0.21756616941035706,0.3779719404804148
ak0028jvqcwp,2002-07-01,4.0,17,0,5.5070000000000014,90.0,-0.30175322590946696,0.1753272041628627
ak0028jvqcwp,2002-07-01,4.0,17,30,5.602,87.0,-0.2925263703985611,0.36736710385763094
ak0028jvqcwp,2002-07-01,4.0,18,0,5.85,90.0,-0.37163454932277806,0.16546015422636395
ak0028jvqcwp,2002-07-01,4.0,18,30,5.825,85.0,-0.3454006534729337,0.37304533707674403
ak0028jvqcwp,2002-07-01,4.0,19,0,5.75,95.0,-0.40428842508355584,0.15185086470929834
ak0028jvqcwp,2002-07-01,4.0,19,30,5.813,90.0,-0.4765587034782952,0.4117213597906008
ak0028jvqcwp,2002-07-01,4.0,20,0,6.05,85.0,-0.45363817522197447,0.20079513331679083
ak0028jvqcwp,2002-07-01,4.0,20,30,5.904,95.0,-0.4677870500210276,0.39569000894757134
ak0028jvqcwp,2002-07-01,4.0,21,0,6.004,90.0,-0.5132993861439643,0.20473858142903045
ak0028jvqcwp,2002-07-01,4.0,21,30,4.95,95.0,-0.5468900243777826,0.29725880558542417
ak0028jvqcwp,2002-07-01,4.0,22,0,6.2010000000000005,95.0,-0.5548357412970712,0.19007095858262127
ak0028jvqcwp,2002-07-01,4.0,22,30,6.15,100.0,-0.5834489788722816,0.3662980215444715
ak0028jvqcwp,2002-07-01,4.0,23,0,6.05,95.0,-0.6177456528039683,0.18480101282496314
ak0028jvqcwp,2002-07-01,4.0,23,30,6.25,109.0,-0.5888241083699643,0.384075985979815
ak0028jvqcwp,2002-07-02,3.0,0,0,6.35,92.0,-0.23344896548132937,-0.3826415523190908
ak0028jvqcwp,2002-07-02,3.0,0,30,6.15,97.0,-0.20829141993119082,-0.1799897985185688
ak0028jvqcwp,2002-07-02,3.0,1,0,6.25,105.0,-0.10286381168171607,-0.4093268857716163
