time,latitude,longitude,mag,id,date,prep_zone_in,prep_zone_out,dist,sonde,sonde_lat,sonde_lon
19:19:59.560000,27.415,126.702,5.9,usp000gvex,2009-03-26,344.3499307633384,688.6998615266768,167.15729882100436,OK426,26.28,127.81
14:45:47,26.063,128.488,5.1,usp000gvad,2009-03-22,155.95525028269526,311.9105005653905,71.91824274056476,OK426,26.28,127.81
19:58:17.250000,26.023000000000003,128.406,4.5,usp000gv8z,2009-03-21,86.09937521846008,172.19875043692016,66.04601804018264,OK426,26.28,127.81
11:54:19.710000,26.486,128.52200000000002,5.2,usp000ge8x,2008-08-09,172.18685749860077,344.37371499720155,74.62671901129166,OK426,26.28,127.81
01:00:46.600000,26.985,126.484,5.2,usp000gdv5,2008-08-05,172.18685749860077,344.37371499720155,153.41059152480543,OK426,26.28,127.81
10:25:58.040000,27.081,126.166,5.3,usp000gdu0,2008-08-04,190.10782799233002,380.21565598465986,186.14868749703973,OK426,26.28,127.81
07:42:10.730000,27.532,128.334,6.0,usp000gbmx,2008-07-08,380.1893963205613,760.3787926411226,148.16778961790962,OK426,26.28,127.81
06:28:01.570000,31.002,103.322,7.9,usp000g650,2008-05-12,2494.5947269429557,4989.1894538859115,2445.402866236053,OK426,26.28,127.81
07:45:36.150000,25.997,128.335,4.7,usp000g47j,2008-04-18,104.9542428652322,209.9084857304644,61.14970515994381,OK426,26.28,127.81
07:43:48.790000,25.983,128.39,5.0,usp000g47h,2008-04-18,141.2537544622754,282.5075089245508,66.68657421631177,OK426,26.28,127.81
05:58:36.480000,26.0,128.406,5.1,usp000g47a,2008-04-18,155.95525028269526,311.9105005653905,67.18906091757253,OK426,26.28,127.81
13:57:28.174000,26.5038,128.7569,4.9,us70008ej4,2020-03-23,127.93813041575251,255.87626083150502,97.68380513393154,OK426,26.28,127.81
23:39:29.598000,27.1847,126.7734,5.3,us60007ilr,2020-01-28,190.10782799233002,380.21565598465986,143.81744262327783,OK426,26.28,127.81
09:36:12.359000,26.5707,127.6951,4.7,us700070u5,2020-01-16,104.9542428652322,209.9084857304644,34.18662942202514,OK426,26.28,127.81
02:58:54.340000,25.947,128.4265,4.8,us1000hg1k,2018-10-17,115.87773561551262,231.75547123102524,71.85686650147692,OK426,26.28,127.81
15:15:45.040000,25.856,128.388,4.5,us1000hehy,2018-10-16,86.09937521846008,172.19875043692016,74.50790167691063,OK426,26.28,127.81
08:05:22.260000,25.9629,128.6829,4.7,us1000heeq,2018-10-15,104.9542428652322,209.9084857304644,94.10588924579464,OK426,26.28,127.81
23:19:55.050000,25.8498,128.1607,4.6,us1000hdxj,2018-10-13,95.06047936562808,190.12095873125617,59.18654266567992,OK426,26.28,127.81
10:58:01.710000,26.6637,129.6566,5.4,us2000him5,2018-09-22,209.89398836235245,419.7879767247049,188.97427462347085,OK426,26.28,127.81
16:24:34.810000,26.5742,129.5279,5.6,us2000hf73,2018-09-15,255.85858869056446,511.7171773811289,174.43646554627873,OK426,26.28,127.81
08:05:29.100000,26.6827,129.6017,5.7,us2000hf24,2018-09-15,282.48799749157075,564.9759949831415,184.12897912162845,OK426,26.28,127.81
04:40:19.690000,26.6974,129.5594,5.4,us2000hf01,2018-09-15,209.89398836235245,419.7879767247049,180.43988186485277,OK426,26.28,127.81
00:08:21.430000,26.7302,129.6429,5.7,us2000hewm,2018-09-15,282.48799749157075,564.9759949831415,189.39784882613552,OK426,26.28,127.81
14:07:44.020000,25.931,128.5219,4.5,us2000gf7h,2018-07-24,86.09937521846008,172.19875043692016,81.0299560727354,OK426,26.28,127.81
10:06:46.140000,26.4017,127.3475,4.6,us1000ebvj,2018-05-25,95.06047936562808,190.12095873125617,48.098556042348996,OK426,26.28,127.81
23:34:59.080000,26.7001,128.2367,4.5,us1000e7lz,2018-05-10,86.09937521846008,172.19875043692016,63.057226650910145,OK426,26.28,127.81
10:21:26.880000,27.1435,128.3834,4.9,us1000d3bv,2018-03-12,127.93813041575251,255.87626083150502,111.39614032793385,OK426,26.28,127.81
12:19:06.450000,26.658,127.805,4.6,us2000dcvm,2018-03-06,95.06047936562808,190.12095873125617,41.88356316554615,OK426,26.28,127.81
02:34:17.900000,26.0563,128.4904,4.6,us2000d38t,2018-02-06,95.06047936562808,190.12095873125617,72.3969817211309,OK426,26.28,127.81
23:35:21.867000,27.3464,128.3415,5.1,us60006sxb,2019-12-17,155.95525028269526,311.9105005653905,129.43441789826196,OK426,26.28,127.81
03:45:57.840000,25.9107,128.3687,4.9,us60004x8z,2019-07-30,127.93813041575251,255.87626083150502,69.26563785621191,OK426,26.28,127.81
17:50:29.448000,26.3556,128.923,4.9,us60004wt6,2019-07-28,127.93813041575251,255.87626083150502,111.4443343789064,OK426,26.28,127.81
21:37:17.964000,27.0095,128.055,4.5,us60004x2u,2019-07-21,86.09937521846008,172.19875043692016,84.42775720926433,OK426,26.28,127.81
21:13:23.980000,26.6583,127.8652,4.5,us70004q7v,2019-07-21,86.09937521846008,172.19875043692016,42.27371955380487,OK426,26.28,127.81
00:57:44.339000,29.3533,128.1534,6.1,us70004jea,2019-07-13,419.7589839910073,839.5179679820146,342.24861137210456,OK426,26.28,127.81
